"Restricted stopping power for water
Temin(Mev), TCmin(MeV), TCmax(Mev), ndata
0.100000 1.000000 6000.000000 6000
====================================
energy		Sw		MW		Lw		b		range"
1009	296.328	11.2155993271494	286.7585003512852	0.060967182234786914	1.9684759897392299
1010	296.106	11.222879880656	286.5266473607584	0.06097406329870189	1.9704269074693976
1011	295.885	11.2301319671787	286.29524402391166	0.06098117903382325	1.9754615659381844
1012	295.664	11.2373557017573	286.0642890960757	0.06098852790779196	1.9774155338570154
1013	295.443	11.2445511988848	285.83378133684147	0.060996108420065545	1.9824758439299452
1014	295.223	11.2517185725098	285.6037195100747	0.0610039190242648	1.984432878326717
1015	295.003	11.25885793604	285.3741023838382	0.06101195826514746	1.9895195411890818
1016	294.784	11.2659694023451	285.1449287304827	0.06102022454439632	1.9914796589636523
1017	294.565	11.27305308376	284.9161973264377	0.06102871617604204	1.9965921372312907
1018	294.346	11.2801090920875	284.6879069523378	0.06103743174477076	1.9985553546720294
1019	294.128	11.2871375386012	284.46005639300694	0.06104636957232447	2.003694116264041
1020	293.91	11.294138534049	284.23264443729323	0.06105552810841515	2.0056604500385884
1021	293.692	11.3011121886555	284.00566987826835	0.06106490576205234	2.0108254300488597
1022	293.475	11.3080586121251	283.77913151296985	0.06107450073060231	2.0127948966796616
1023	293.259	11.3149779136447	283.5530281425055	0.061084311610588575	2.0179857884585277
1024	293.043	11.3218702018871	283.32735857213464	0.06109433672927108	2.0199584040875194
1025	292.827	11.3287355850134	283.10212161100355	0.06110457429684325	2.0251745948692723
1026	292.611	11.3355741706756	282.8773160723075	0.06111502277484504	2.0271503749618276
1027	292.396	11.3423860660203	282.6529407732356	0.06112568044188081	2.032391847543082
1028	292.182	11.3491713776907	282.42899453488883	0.06113654562239687	2.0343708074725297
1029	291.968	11.3559302118296	282.2054761823536	0.06114761668675539	2.039636208650194
1030	291.754	11.3626626740823	281.9823845446185	0.06115889190845441	2.0416183624000968
1031	291.54	11.3693688695993	281.75971845457104	0.06117036953627815	2.04690729422864
1032	291.327	11.376048903039	281.5374767489537	0.06118204790335965	2.048892655328765
1033	291.115	11.3827028785703	281.3156582684191	0.06119392516824926	2.0542039190648205
1034	290.902	11.3893308998755	281.0942618573501	0.06120599971831071	2.0561924998189975
1035	290.69	11.395933070153	280.8732863641269	0.06121826991391016	2.0615253703513425
1036	290.479	11.4025094921195	280.6527306408139	0.06123073374674984	2.063517182303373
1037	290.268	11.4090602680134	280.43259354324067	0.06124338970292993	2.068869877194906
1038	290.057	11.4155854995966	280.2128739311558	0.061256235893878054	2.070864930114091
1039	289.847	11.422085288158	279.9935706678383	0.06126927045440862	2.07623693947467
1040	289.637	11.4285597345152	279.77468262046636	0.06128249192690723	2.078235242592547
1041	289.427	11.4350089390178	279.55620865993814	0.06129589815858042	2.0836240022640626
1042	289.218	11.4414330015494	279.3381476606427	0.061309487471017846	2.0856255623046622
1043	289.009	11.4478320215306	279.12049850091347	0.061323258269724595	2.091030401993077
1044	288.801	11.4542060979214	278.90326006258874	0.061337208517264555	2.0930352250055346
1045	288.593	11.4605553292234	278.68643123118295	0.06135133645414949	2.0984540278613095
1046	288.385	11.4668798134826	278.4700108958329	0.06136564031395278	2.100462117840124
1047	288.178	11.4731796482921	278.25399794931684	0.061380118199979745	2.105892674926104
1048	287.971	11.4794549307939	278.0383912879351	0.06139476828006865	2.1079040337369217
1049	287.764	11.485705757682	277.8231898116347	0.06140958883156137	2.113344860780041
1050	287.558	11.4919322252046	277.60839242391273	0.06142457791483206	2.115359488864674
1051	287.352	11.4981344291663	277.39399803176497	0.06143973363202224	2.1208087654408994
1052	287.147	11.5043124649308	277.1800055457336	0.06145505423632132	2.1228266615069704
1053	286.942	11.5104664274232	276.966413879907	0.061470537946479574	2.1282810846287945
1054	286.737	11.5165964111324	276.7532219518727	0.061486182685857434	2.1303022442533233
1055	286.533	11.5227025101134	276.5404286825802	0.06150198666006086	2.1357615198208486
1056	286.329	11.5287848179895	276.32803299659633	0.06151794799727916	2.137785938323048
1057	286.125	11.534843427955	276.1160338217831	0.06153406485085594	2.1432468320550493
1058	285.922	11.5408784327773	275.90443008960034	0.0615503353847172	2.1452745017164068
1059	285.719	11.5468899247991	275.693220734782	0.061566757612205286	2.150734761619198
1060	285.516	11.5528779959408	275.4824046955524	0.06158332968361294	2.152765672631114
1061	285.314	11.5588427377029	275.27198091345315	0.06160004972608446	2.1582235319934626
1062	285.112	11.564784241168	275.0619483334759	0.06161691577809101	2.1602576729284233
1063	284.911	11.5707025970032	274.8523059038559	0.06163392600715989	2.1657109556928313
1064	284.71	11.5765978954622	274.64305257631673	0.061651078540443306	2.1677483131299837
1065	284.509	11.5824702263879	274.4341873057767	0.06166837132797412	2.173194557042435
1066	284.309	11.5883196792141	274.22570905052567	0.061685802545617056	2.1752351153119585
1067	284.109	11.5941463429678	274.0176167721341	0.06170337023642237	2.180672607475655
1068	283.909	11.5999503062717	273.8099094354507	0.06172107255573565	2.1827163493758195
1069	283.71	11.605731657346	273.6025860086347	0.06173890759109677	2.188409321692179
1070	283.511	11.6114904840109	273.39564546306116	0.061756873339786356	2.1904564772784205
1071	283.312	11.6172268736881	273.18908677334304	0.06177496792886928	2.196140135708936
1072	283.114	11.6229409134038	272.98290891734894	0.06179318939761169	2.1981906867226697
1073	282.916	11.6286326897901	272.777110876115	0.06181153578356747	2.203861566364782
1074	282.718	11.6343022890874	272.5716916339036	0.06183000525759077	2.2059154914033328
1075	282.521	11.6399497971463	272.3666501781878	0.06184859586768082	2.2115713988667647
1076	282.324	11.6455752994301	272.16198549957704	0.06186730564403942	2.2136286745866407
1077	282.128	11.6511788810163	271.9576965918582	0.06188613266397584	2.2192691109970135
1078	281.931	11.656760626599	271.75378245195157	0.061905074951957795	2.221329713699889
1079	281.736	11.6623206204908	271.55024207990186	0.061924130546667996	2.2269523193112297
1080	281.54	11.6678589466248	271.34707447886944	0.061943297601558894	2.2290162232216204
1081	281.345	11.6733756885567	271.14427865517155	0.061962574243675655	2.2325682294005933
1082	281.15	11.6788709294669	270.94185361820354	0.061981958355515454	2.234633509908827
1083	280.955	11.684344752162	270.73979838036604	0.06200144797335733	2.2402714769051
1084	280.761	11.6897972390774	270.5381119571935	0.06202104139480561	2.242340056292824
1085	280.567	11.6952284722788	270.33679336733024	0.06204073643072227	2.247986295310857
1086	280.374	11.7006385334644	270.13584163228614	0.06206053120927973	2.250058172080729
1087	280.181	11.7060275039667	269.93525577681464	0.06208042405721589	2.2557126779365095
1088	279.988	11.7113954647544	269.73503482860826	0.06210041258795291	2.257787850593305
1089	279.795	11.7167424964345	269.5351778182264	0.062120495065543145	2.263450618158618
1090	279.603	11.7220686792539	269.33568377946335	0.06214066978827809	2.2655290852092684
1091	279.411	11.7273740931017	269.13655174897394	0.062160934342947415	2.2712001094112693
1092	279.22	11.7326588175105	268.9377807662722	0.06218128697969345	2.2732818693649
1093	279.029	11.737922931659	268.73936987403687	0.06220172603354919	2.278961145185795
1094	278.838	11.7431665143731	268.54131811782247	0.062222249368432174	2.2810461965537603
1095	278.647	11.7483896441282	268.3436245460923	0.062242854846988674	2.286733719030412
1096	278.457	11.7535923990511	268.1462882101642	0.06226354072842837	2.2888220603263303
1097	278.267	11.7587748569215	267.949308164432	0.062284305152759296	2.294517824549825
1098	278.078	11.7639370951739	267.7526834660646	0.062305146028891346	2.296609454289615
1099	277.888	11.7690791908996	267.5564131751696	0.062326061576027235	2.302313455404964
1100	277.699	11.7742012208481	267.3604963547575	0.062347049783120057	2.304408372106879
1101	277.511	11.7793032614294	267.1649320706438	0.062368108644050735	2.310120605312547
1102	277.323	11.7843853887153	266.9697193915249	0.062389236396367474	2.3122188074972088
1103	277.135	11.7894476784414	266.7748573889977	0.062410431061143606	2.3179392680447823
1104	276.947	11.7944902060088	266.5803451374132	0.06243169067094984	2.3200407542352126
1105	276.76	11.7995130464857	266.3861817140054	0.06245301331389078	2.325769437428937
1106	276.573	11.8045162746093	266.192366198765	0.062474397112190175	2.327874206150592
1107	276.386	11.8094999647876	265.99889767456216	0.0624958400992575	2.33361110734707
1108	276.2	11.8144641911008	265.805775226957	0.06251734048982366	2.335719157127871
1109	276.013	11.8194090273031	265.61299794445455	0.0625388963196761	2.341464271735517
1110	275.828	11.8243345468244	265.42056491814174	0.06256050553250109	2.3435756011058824
1111	275.642	11.8292408227723	265.2284752419827	0.06258216648904284	2.3493289245846944
1112	275.457	11.8341279279332	265.0367280127045	0.06260387712967659	2.35144353207757
1113	275.272	11.8389959347742	264.8453223296849	0.06262563550756453	2.357205059938565
1114	275.088	11.8438449154449	264.65425729509803	0.06264743988019371	2.3593229440894534
1115	274.904	11.8486749417789	264.46353201384477	0.06266928845665998	2.3650926718942906
1116	274.72	11.8534860852951	264.2731455935771	0.06269117907398461	2.367213831241281
1117	274.536	11.8582784172002	264.08309714447586	0.06271310989358962	2.3729917546019546
1118	274.353	11.8630520083891	263.8933857796048	0.0627350792972806	2.3751161876857525
1119	274.17	11.8678069294476	263.7040106146403	0.06275708522340297	2.380902302264031
1120	273.987	11.8725432506533	263.51497076791	0.06277912580297663	2.3830300076279842
1121	273.805	11.8772610419775	263.32626536042494	0.06280119918923031	2.3888243091350723
1122	273.623	11.8819603730865	263.13789351583483	0.06282330352624592	2.3909552853252016
1123	273.441	11.8866413133434	262.94985436044965	0.06284543696417763	2.3967577695212894
1124	273.26	11.8913039318096	262.7621470231989	0.06286759779601349	2.3988920150863127
1125	273.078	11.8959482972463	262.57477063571804	0.06288978404703893	2.404702677780182
1126	272.898	11.9005744781158	262.38772433211653	0.06291199373954144	2.4068401912715425
1127	272.717	11.9051825425836	262.20100724918746	0.06293422532154598	2.412659028320089
1128	272.537	11.9097725585194	262.0146185263776	0.06295647691282162	2.4147998082919795
1129	272.357	11.9143445934986	261.82855730564097	0.06297874651179852	2.4206268155997854
1130	272.177	11.9188987148042	261.6428227315097	0.06300103246300233	2.4227708606091745
1131	271.998	11.9234349894279	261.4574139511638	0.0630233329341872	2.42860603412818
1132	271.819	11.9279534840718	261.2723301142598	0.0630456460362656	2.4307533427348362
1133	271.64	11.9324542651498	261.0875703730541	0.06306797000503427	2.436596678463765
1134	271.461	11.9369373987889	260.90313388231806	0.06309030294468529	2.438747249230282
1135	271.283	11.9414029508309	260.7190197993422	0.0631126433382126	2.4445987432143004
1136	271.105	11.9458509868337	260.5352272840858	0.06313498943474945	2.446752574706119
1137	270.928	11.9502815720729	260.351755498902	0.06315733912900487	2.4526122230363194
1138	270.75	11.9546947715429	260.1686036086261	0.06317969073413304	2.4547693138217515
1139	270.573	11.9590906499586	259.9857707806622	0.06320204266659828	2.4606371126348336
1140	270.396	11.9634692717568	259.8032561849246	0.06322439310646664	2.4627974612850836
1141	270.22	11.9678307010973	259.6210589937675	0.06324674010162208	2.468673406762735
1142	270.044	11.9721750018648	259.4391783819752	0.06326908209978832	2.470837011851922
1143	269.868	11.9765022376698	259.2576135269357	0.06329141751780899	2.476721100220577
1144	269.692	11.9808124718502	259.0763636084337	0.06331374430109736	2.478887960325757
1145	269.517	11.9851057674727	258.895427808622	0.06333606095441516	2.484780187855975
1146	269.342	11.989382187334	258.7148053122876	0.06335836568919634	2.4869503015571595
1147	269.167	11.9936417939625	258.5344953064308	0.06338065671069784	2.492850664563297
1148	268.992	11.997884649619	258.35449698066606	0.06340293234427069	2.4950240304434743
1149	268.818	12.0021108162988	258.1748095268567	0.06342519103409405	2.5009325252832046
1150	268.644	12.0063203557325	257.9954321395123	0.06344743099082957	2.5031091419283595
1151	268.47	12.0105133293874	257.8163640152694	0.0634696505500965	2.509025765002148
1152	268.297	12.0146897984692	257.63760435344733	0.06349184824446036	2.5112056310012814
1153	268.124	12.0188498239227	257.45915235556316	0.06351402206742658	2.5171303787520354
1154	267.951	12.0229934664336	257.28100722555365	0.06353617042540828	2.5193134926971803
1155	267.778	12.0271207864294	257.10316816972187	0.06355829173108929	2.5252463616097787
1156	267.606	12.031231844081	256.925634396775	0.06358038445524954	2.527432722096021
1157	267.434	12.0353266993039	256.7484051177926	0.06360244694539387	2.5333737086968044
1158	267.262	12.0394054117594	256.57147954618495	0.06362447748288981	2.5355633143222986
1159	267.091	12.0434680408557	256.39485689768696	0.06364647434100507	2.541512415178659
1160	266.92	12.0475146457497	256.21853639034464	0.06366843624031417	2.543705264544646
1161	266.749	12.0515452853475	256.04251724470475	0.06369036122552654	2.5496624762645457
1162	266.578	12.0555600183063	255.86679868331055	0.06371224778255997	2.551858567975368
1163	266.407	12.0595589030352	255.6913799313828	0.0637340946470402	2.557823887206931
1164	266.237	12.0635419976967	255.51626021622914	0.0637559000539313	2.5600232198700494
1165	266.067	12.0675093602077	255.34143876759703	0.06377766220026894	2.565996643301036
1166	265.898	12.071461048241	255.16691481728705	0.06379937968642571	2.568199215527046
1167	265.728	12.075397119226	254.99268759969746	0.06382105120158173	2.5741807398844294
1168	265.559	12.0793176303505	254.8187563513009	0.06384267490691865	2.5763865502870726
1169	265.39	12.0832226385615	254.64512031092067	0.06386424932332456	2.5823761723365792
1170	265.222	12.0871122005665	254.4717787195909	0.06388577291043869	2.5845852195327614
1171	265.053	12.0909863728347	254.2987308206538	0.06390724445931488	2.590582936078426
1172	264.885	12.0948452115981	254.12597585978904	0.06392866229724198	2.592795218688228
1173	264.718	12.0986887728528	253.9535130847644	0.06395002443540627	2.5988010265718615
1174	264.55	12.1025171123599	253.78134174553074	0.06397132997706946	2.601016543218555
1175	264.383	12.1063302856469	253.60946109458334	0.0639925774172041	2.607030439319365
1176	264.216	12.1101283480089	253.43787038632047	0.06401376494201315	2.609249188629424
1177	264.049	12.1139113545094	253.26656887753217	0.06403489154367435	2.615271169863494
1178	263.882	12.1176793599816	253.0955558272434	0.06405595543041043	2.6174931504666064
1179	263.716	12.1214324190298	252.92483049651437	0.06407695519550129	2.623523213786463
1180	263.55	12.1251705860301	252.75439214879094	0.06409788950917433	2.625748424315544
